0
Oligodendrocyte.2
Astrocyte
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Astrocyte
GABA-ergic Neuron
Microglia
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Microglia
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Endothelial Cell
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Endothelial Cell
GABA-ergic Neuron
Glutamatergic Neuron
Endothelial Cell
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Astrocyte
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Astrocyte
GABA-ergic Neuron
Endothelial Cell
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Microglia
Glutamatergic Neuron
Endothelial Cell
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Endothelial Cell
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Astrocyte
Glutamatergic Neuron
Astrocyte
Glutamatergic Neuron
Endothelial Cell
Astrocyte
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Oligodendrocyte.1
GABA-ergic Neuron
Glutamatergic Neuron
Microglia
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Astrocyte
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Astrocyte
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Astrocyte
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Oligodendrocyte.3
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Endothelial Cell
Glutamatergic Neuron
Astrocyte
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Oligodendrocyte.2
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Endothelial Cell
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Astrocyte
Glutamatergic Neuron
Glutamatergic Neuron
Astrocyte
Microglia
Astrocyte
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Astrocyte
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Astrocyte
GABA-ergic Neuron
Oligodendrocyte.2
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Endothelial Cell
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Astrocyte
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Astrocyte
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Microglia
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Endothelial Cell
GABA-ergic Neuron
Oligodendrocyte.3
Glutamatergic Neuron
Oligodendrocyte.3
Microglia
Microglia
Glutamatergic Neuron
Oligodendrocyte.3
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Microglia
Endothelial Cell
Glutamatergic Neuron
GABA-ergic Neuron
Oligodendrocyte.3
GABA-ergic Neuron
GABA-ergic Neuron
Oligodendrocyte.3
GABA-ergic Neuron
Oligodendrocyte.3
Glutamatergic Neuron
Glutamatergic Neuron
Oligodendrocyte.3
Glutamatergic Neuron
GABA-ergic Neuron
Oligodendrocyte.3
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Astrocyte
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Oligodendrocyte.3
GABA-ergic Neuron
Astrocyte
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Oligodendrocyte.3
Oligodendrocyte.3
Endothelial Cell
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Oligodendrocyte.3
Glutamatergic Neuron
GABA-ergic Neuron
Astrocyte
Oligodendrocyte.3
GABA-ergic Neuron
Microglia
GABA-ergic Neuron
Glutamatergic Neuron
Oligodendrocyte.3
GABA-ergic Neuron
Oligodendrocyte.2
Oligodendrocyte.3
Oligodendrocyte.3
Astrocyte
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Astrocyte
GABA-ergic Neuron
Oligodendrocyte.3
Oligodendrocyte.3
Astrocyte
Glutamatergic Neuron
GABA-ergic Neuron
Oligodendrocyte.3
Astrocyte
Astrocyte
Astrocyte
Microglia
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Oligodendrocyte.3
Glutamatergic Neuron
Astrocyte
Endothelial Cell
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Astrocyte
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
