0
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Oligodendrocyte.2
Oligodendrocyte.2
Astrocyte
Oligodendrocyte.2
Oligodendrocyte.2
Glutamatergic Neuron
Astrocyte
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Astrocyte
Endothelial Cell
Oligodendrocyte.3
Glutamatergic Neuron
Astrocyte
GABA-ergic Neuron
Microglia
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Oligodendrocyte.2
Glutamatergic Neuron
Glutamatergic Neuron
Endothelial Cell
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Oligodendrocyte.1
Glutamatergic Neuron
Glutamatergic Neuron
Endothelial Cell
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Endothelial Cell
Endothelial Cell
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Endothelial Cell
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Endothelial Cell
Glutamatergic Neuron
Glutamatergic Neuron
Endothelial Cell
Glutamatergic Neuron
Glutamatergic Neuron
Microglia
Endothelial Cell
Glutamatergic Neuron
Endothelial Cell
Glutamatergic Neuron
Oligodendrocyte.2
Glutamatergic Neuron
Astrocyte
Glutamatergic Neuron
Endothelial Cell
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Astrocyte
Glutamatergic Neuron
Oligodendrocyte.2
Glutamatergic Neuron
Glutamatergic Neuron
Endothelial Cell
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Endothelial Cell
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Oligodendrocyte.2
GABA-ergic Neuron
Glutamatergic Neuron
Endothelial Cell
Glutamatergic Neuron
Glutamatergic Neuron
Oligodendrocyte.1
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Astrocyte
GABA-ergic Neuron
Glutamatergic Neuron
Endothelial Cell
Oligodendrocyte.2
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Endothelial Cell
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Oligodendrocyte.1
Endothelial Cell
Glutamatergic Neuron
Endothelial Cell
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Oligodendrocyte.3
Endothelial Cell
Glutamatergic Neuron
Glutamatergic Neuron
Oligodendrocyte.3
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Oligodendrocyte.2
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Oligodendrocyte.2
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Endothelial Cell
Glutamatergic Neuron
Oligodendrocyte.2
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Oligodendrocyte.2
Glutamatergic Neuron
Oligodendrocyte.3
Oligodendrocyte.2
Oligodendrocyte.2
GABA-ergic Neuron
Glutamatergic Neuron
Oligodendrocyte.2
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Microglia
GABA-ergic Neuron
Glutamatergic Neuron
Oligodendrocyte.1
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Endothelial Cell
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Endothelial Cell
Endothelial Cell
Glutamatergic Neuron
Endothelial Cell
Endothelial Cell
Glutamatergic Neuron
Oligodendrocyte.2
Oligodendrocyte.2
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Endothelial Cell
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Oligodendrocyte.2
Endothelial Cell
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Astrocyte
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Oligodendrocyte.1
Microglia
Glutamatergic Neuron
Oligodendrocyte.2
Oligodendrocyte.2
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Microglia
Oligodendrocyte.3
Glutamatergic Neuron
Oligodendrocyte.3
Microglia
Glutamatergic Neuron
Microglia
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
Oligodendrocyte.2
GABA-ergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Astrocyte
GABA-ergic Neuron
Astrocyte
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Endothelial Cell
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Microglia
GABA-ergic Neuron
Glutamatergic Neuron
Endothelial Cell
GABA-ergic Neuron
Oligodendrocyte.2
GABA-ergic Neuron
Microglia
Oligodendrocyte.2
Endothelial Cell
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Endothelial Cell
GABA-ergic Neuron
Endothelial Cell
Glutamatergic Neuron
GABA-ergic Neuron
Oligodendrocyte.2
Glutamatergic Neuron
GABA-ergic Neuron
Microglia
Microglia
GABA-ergic Neuron
GABA-ergic Neuron
Endothelial Cell
GABA-ergic Neuron
Glutamatergic Neuron
Oligodendrocyte.2
Oligodendrocyte.2
Glutamatergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Oligodendrocyte.2
Glutamatergic Neuron
Oligodendrocyte.2
Glutamatergic Neuron
Glutamatergic Neuron
Oligodendrocyte.2
Glutamatergic Neuron
Oligodendrocyte.2
Oligodendrocyte.2
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
Glutamatergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
GABA-ergic Neuron
